"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.112524577E2,-3.186182600E0,-3.512506058E0,1.956888832E0
2.112625067E2,-2.502524684E0,-3.782147484E0,2.395349899E0
2.112725557E2,-1.224424499E0,-3.689915258E0,2.963943674E0
2.112826047E2,4.440375566E-2,-3.251574059E0,3.299167471E0
2.112926537E2,8.161841816E-1,-2.979161637E0,3.227270692E0
2.113027027E2,1.289530030E0,-2.902270167E0,2.741106870E0
2.113127517E2,1.473890108E0,-3.125049083E0,2.189637251E0
2.113228007E2,1.680271385E0,-3.668640164E0,1.331805253E0
2.113328497E2,2.144989082E0,-4.587642370E0,3.158437854E-1
2.113428987E2,2.667655024E0,-5.349547434E0,-8.825354612E-1
2.113529487E2,2.773233227E0,-5.540088896E0,-2.244554885E0
2.113629977E2,2.199376666E0,-5.193612717E0,-2.250540680E0
2.113730467E2,1.324063685E0,-4.360443544E0,-8.600757942E-1
2.113830957E2,8.186519989E-1,-2.915676078E0,-1.993941468E-1
2.113931447E2,6.857360163E-1,-1.531290470E0,-3.163788056E-1
2.114031937E2,5.943563148E-1,-6.698652112E-1,-2.835672281E-1
2.114132427E2,5.065770364E-1,-2.464525384E-1,2.137084231E-3
2.114232917E2,4.699968553E-1,-2.066347539E-2,2.709623122E-1
2.114333407E2,3.750714022E-1,3.106257302E-1,4.935107752E-1
2.114433897E2,3.483092809E-1,7.389149809E-1,5.501387930E-1
2.114534387E2,3.050463170E-1,1.168376598E0,3.180382454E-1
2.114634877E2,2.039388952E-1,1.643579230E0,-2.138829990E-1
2.114735367E2,2.370955315E-1,2.192194823E0,-5.604608828E-1
2.114835867E2,4.515591225E-1,2.677590321E0,-5.766489359E-1
2.114936357E2,6.315492842E-1,3.053118390E0,-3.714748164E-1
2.115036847E2,8.329759231E-1,3.351439240E0,-3.579215187E-1
2.115137337E2,1.191337445E0,3.772058698E0,-5.165611937E-1
2.115237827E2,1.502764828E0,4.035723685E0,-5.549726131E-1
2.115338317E2,1.792756319E0,4.233933771E0,-7.470905578E-1
2.115438807E2,2.123521322E0,4.355889148E0,-7.397230661E-1
2.115539297E2,2.414049587E0,4.435981384E0,-8.113000023E-1
2.115639787E2,2.522597006E0,4.364094545E0,-7.481699538E-1
2.115740277E2,2.582821281E0,4.151666955E0,-5.385343723E-1
2.115840765E2,2.620426771E0,3.921285489E0,-3.912126045E-1
2.115941255E2,2.549711714E0,3.639324564E0,-3.877399796E-1
2.116041745E2,2.392296483E0,3.231900517E0,-3.432777518E-1
2.116142235E2,2.224679322E0,2.744990591E0,-1.908145638E-1
2.116242735E2,1.928459962E0,2.275181431E0,-1.043411879E-1
2.116343225E2,1.636648525E0,1.967077605E0,-1.568094234E-1
2.116443715E2,1.151281971E0,1.888914950E0,-1.897363007E-1
2.116544205E2,5.814898092E-1,1.855693409E0,-2.926472596E-1
2.116644695E2,-1.407638231E-1,1.758108058E0,-6.247100884E-1
2.116745185E2,-8.413707706E-1,1.653477396E0,-1.072783978E0
2.116845675E2,-1.515281086E0,1.639584412E0,-1.798954368E0
2.116946165E2,-2.097417012E0,1.609567730E0,-2.557434717E0
2.117046655E2,-2.708716511E0,1.394696004E0,-3.002894316E0
2.117147145E2,-3.157361966E0,1.006898721E0,-2.751811368E0
2.117247635E2,-3.100706247E0,4.088478434E-1,-1.674480595E0
2.117348125E2,-2.233142290E0,-5.151338518E-1,-7.381577665E-1
2.117448615E2,-8.332162437E-1,-1.064855738E0,-4.239734209E-1
2.117549105E2,1.846439606E-1,-1.158268517E0,-1.382719956E-1
2.117649595E2,2.775918853E-1,-1.404539207E0,-4.210147297E-1
2.117750095E2,-3.478426731E-1,-1.473732818E0,-1.414596418E0
2.117850585E2,-1.324717696E0,-1.168510500E0,-2.980466151E0
2.117951075E2,-2.495699229E0,-1.257153119E0,-4.327464663E0
2.118051565E2,-4.056938553E0,-1.831091250E0,-4.736934650E0
2.118152055E2,-5.363997073E0,-2.539781388E0,-3.970497994E0
2.118252545E2,-5.795781205E0,-3.280205535E0,-1.638288084E0
2.118353035E2,-5.447188919E0,-3.614872093E0,3.919663471E-1
2.118453525E2,-4.847923574E0,-3.930814111E0,1.718595498E0
2.118554015E2,-3.902989843E0,-4.324990121E0,2.925334509E0
2.118654505E2,-2.657491394E0,-4.190882476E0,3.330269980E0
2.118754995E2,-1.210559289E0,-3.444383656E0,3.225800117E0
2.118855485E2,2.959191057E-1,-2.439183551E0,2.882805955E0
2.118955975E2,1.279540939E0,-1.696034601E0,2.247362133E0
2.119056465E2,1.607446945E0,-1.301973197E0,1.849856719E0
2.119156965E2,1.458975323E0,-1.439392120E0,2.063992281E0
2.119257455E2,1.280102564E0,-2.054006991E0,1.994803348E0
2.119357945E2,1.257580259E0,-2.849177449E0,1.455045701E0
2.119458435E2,1.122190904E0,-3.636686885E0,1.179834802E0
2.119558925E2,8.737342322E-1,-4.357267336E0,1.665886942E0
2.119659415E2,4.672700062E-1,-5.046734169E0,2.371996704E0
2.119759905E2,-1.209973106E-1,-5.055106212E0,2.917711494E0
2.119860395E2,-7.624266350E-1,-4.567116889E0,3.287529173E0
2.119960885E2,-1.105378989E0,-3.616952532E0,3.584573575E0
2.120061375E2,-1.079039914E0,-2.266968432E0,3.885415159E0
2.120161865E2,-7.618369433E-1,-8.033004266E-1,3.666694211E0
2.120262355E2,-2.991070077E-1,4.746383750E-1,2.830952847E0
2.120362845E2,9.035409987E-3,1.340770642E0,2.041912025E0
2.120463345E2,2.123597628E-1,1.954519540E0,1.288246858E0
2.120563835E2,5.643562979E-1,2.306005028E0,6.478714943E-1
2.120664325E2,9.156780642E-1,2.557346424E0,1.823746562E-1
2.120764815E2,1.295986233E0,2.706024746E0,-2.084070450E-1
2.120865305E2,1.595889924E0,2.723843551E0,-3.978983474E-1
2.120965795E2,1.905349134E0,2.690277025E0,-5.791503016E-1
2.121066285E2,2.375834817E0,2.754864199E0,-8.144019502E-1
2.121166775E2,2.826620060E0,2.961969654E0,-1.000515828E0
2.121267265E2,3.059655578E0,2.843531962E0,-1.055517150E0
2.121367755E2,3.183915927E0,2.808223550E0,-1.187059622E0
2.121468245E2,3.301820937E0,3.050968369E0,-1.447839008E0
2.121568735E2,3.473937823E0,3.373599603E0,-1.434608513E0
2.121669225E2,3.609723619E0,3.660377464E0,-1.318973392E0
2.121769715E2,3.565601699E0,3.767676210E0,-1.404920445E0
2.121870205E2,3.253477328E0,3.569705860E0,-1.241287869E0
2.121970705E2,2.793300287E0,3.263763165E0,-7.636170550E-1
2.122071195E2,2.260356401E0,2.921878220E0,-2.698191816E-1
2.122171685E2,1.788814711E0,2.554453222E0,1.399553724E-1
2.122272175E2,1.386622753E0,2.176945285E0,3.389396294E-1
2.122372665E2,9.494948512E-1,1.811065121E0,3.499657240E-1
2.122473155E2,5.147479355E-1,1.530787024E0,1.863694008E-1
2.122573645E2,8.778483331E-2,1.330250332E0,-4.440134369E-2
2.122674135E2,-4.057610983E-1,1.160070629E0,-2.898119813E-1
2.122774625E2,-8.359123948E-1,1.101259918E0,-5.925316912E-1
2.122875115E2,-1.118414479E0,1.040296848E0,-9.562688506E-1
2.122975605E2,-1.288831580E0,8.334901857E-1,-1.456427398E0
2.123076095E2,-1.283464420E0,5.509696823E-1,-1.942926850E0
2.123176585E2,-1.194577972E0,3.439823413E-1,-2.220201232E0
2.123277075E2,-1.095813529E0,2.249330306E-1,-2.173553315E0
2.123377565E2,-1.216361189E0,9.305025101E-2,-1.742180243E0
2.123478065E2,-1.687907556E0,-1.143820632E-1,-1.081446189E0
2.123578555E2,-2.187737783E0,-1.662071049E-1,-6.071253182E-1
2.123679045E2,-2.640893780E0,-6.333119273E-2,-5.154590300E-1
2.123779535E2,-3.182410269E0,1.242276049E-1,-6.332265580E-1
2.123880025E2,-3.723354023E0,3.678629547E-1,-7.800700966E-1
2.123980515E2,-4.390941744E0,3.369434631E-1,-8.424762598E-1
2.124081005E2,-5.038881358E0,-5.507094812E-1,-7.040831903E-1
2.124181495E2,-4.811791874E0,-2.276004134E0,-4.670516127E-1
2.124281985E2,-3.829882691E0,-3.733077065E0,-2.758342123E-1
2.124382475E2,-2.638089163E0,-4.138260459E0,2.885858933E-1
2.124482965E2,-1.899350768E0,-3.993535439E0,1.217732361E0
2.124583455E2,-1.332710255E0,-3.887254694E0,2.308466706E0
2.124683945E2,-4.248961115E-1,-3.714332061E0,3.054718189E0
2.124784435E2,6.915075105E-1,-3.006905506E0,3.248034739E0
2.124884935E2,1.538878402E0,-2.228247585E0,2.796029182E0
2.124985425E2,1.921578081E0,-1.813108138E0,2.003687607E0
2.125085915E2,2.077121911E0,-2.020226457E0,1.051835232E0
2.125186405E2,2.335490783E0,-2.681733658E0,3.079336721E-1
2.125286895E2,2.456200703E0,-3.512370402E0,-2.912859913E-1
2.125387385E2,2.353069852E0,-4.434554663E0,-9.468127334E-1
2.125487875E2,1.785733521E0,-5.133860021E0,-1.159779437E0
2.125588365E2,8.329303148E-1,-5.563828592E0,-6.236874104E-1
2.125688855E2,2.554119346E-1,-5.332330892E0,-3.591827631E-2
2.125789355E2,3.509440362E-2,-4.413176658E0,3.297859595E-1
2.125889845E2,4.005927444E-2,-3.335134279E0,5.416018581E-1
2.125990335E2,1.231710130E-1,-2.241222557E0,5.148883418E-1
2.126090825E2,1.100881603E-1,-1.438327927E0,4.644050898E-1
2.126191315E2,-6.051575840E-2,-8.937720555E-1,4.330336815E-1
2.126291805E2,-3.067671525E-1,-4.307164299E-1,4.208884299E-1
2.126392305E2,-4.691411152E-1,-2.531844378E-3,4.068568299E-1
2.126492795E2,-5.604518196E-1,4.465617996E-1,-6.251671214E-2
2.126593285E2,-5.618975437E-1,9.227824312E-1,-5.490091109E-1
2.126693775E2,-3.830741939E-1,1.234537259E0,-7.326993906E-1
2.126794265E2,-1.513271105E-1,1.482584918E0,-5.226118924E-1
2.126894755E2,2.236761716E-1,1.925812635E0,-1.492928642E-1
2.126995245E2,5.939209896E-1,2.402167168E0,1.700311840E-2
2.127095735E2,9.730325255E-1,2.992379268E0,-1.820483816E-1
2.127196225E2,1.375466850E0,3.446323763E0,-3.107906582E-1
2.127296715E2,1.622777468E0,3.664642423E0,-4.311812836E-1
2.127397205E2,1.891647646E0,3.887110267E0,-4.083847805E-1
2.127497695E2,2.202952823E0,4.169552418E0,-3.825681905E-1
2.127598185E2,2.436977689E0,4.302920390E0,-3.997501971E-1
2.127698675E2,2.621941785E0,4.254631160E0,-2.510507888E-1
2.127799165E2,2.682768323E0,4.144417577E0,-1.851409739E-1
2.127899665E2,2.722254862E0,4.050586722E0,-2.200617152E-1
2.128000155E2,2.701659507E0,3.773791813E0,-1.535648765E-1
2.128100645E2,2.654008792E0,3.463707535E0,-4.897803247E-2
2.128201135E2,2.481134400E0,3.251142535E0,-7.768961549E-2
2.128301625E2,2.240589011E0,3.019734297E0,-1.630967516E-2
2.128402115E2,1.915760394E0,2.806355950E0,1.363391619E-2
2.128502605E2,1.496497490E0,2.911972452E0,-1.846176847E-1
2.128603095E2,8.974680805E-1,2.968910884E0,-5.401593500E-1
2.128703585E2,2.418551651E-1,2.745816802E0,-7.279175377E-1
2.128804075E2,-3.636760560E-1,2.627244624E0,-9.802213848E-1
2.128904565E2,-1.167926655E0,2.503700559E0,-1.577912074E0
2.129005055E2,-1.924897546E0,2.202551996E0,-2.305445450E0
2.129105545E2,-2.471065494E0,1.589869046E0,-2.809716929E0
2.129206035E2,-2.884211918E0,8.563568920E-1,-2.654680930E0
2.129306525E2,-2.972803960E0,2.144823021E-1,-1.579858028E0
2.129407015E2,-2.219708896E0,-3.801836228E-1,-5.070822724E-1
2.129507515E2,-8.431594339E-1,-8.890317178E-1,-1.878248825E-1
2.129608005E2,9.742689192E-2,-1.248788093E0,-1.880470401E-1
2.129708495E2,1.290401557E-1,-1.411547095E0,-4.223286722E-1
2.129808985E2,-3.935942119E-1,-1.290385770E0,-1.232226439E0
2.129909475E2,-1.189547027E0,-9.867644191E-1,-2.741720243E0
2.130009965E2,-2.460047001E0,-1.168530965E0,-4.013566246E0
2.130110455E2,-4.023043998E0,-2.002067928E0,-4.213855602E0
2.130210945E2,-5.197639110E0,-2.788065859E0,-3.764289503E0
2.130311435E2,-5.657693360E0,-3.430289528E0,-2.309910384E0
2.130411925E2,-5.288855090E0,-3.772948644E0,-2.800301743E-1
2.130512415E2,-4.470006917E0,-3.967393123E0,1.444024284E0
2.130612905E2,-3.691030907E0,-4.039535485E0,2.556317314E0
2.130713395E2,-2.885227872E0,-3.996721587E0,2.849678555E0
2.130813885E2,-1.897826399E0,-3.541340432E0,3.137397818E0
2.130914375E2,-5.155066118E-1,-2.648029137E0,3.025278043E0
2.131014875E2,5.818152067E-1,-1.813283554E0,2.233018913E0
2.131115365E2,1.016348991E0,-1.350119171E0,1.728219430E0
2.131215855E2,8.465014100E-1,-1.193638909E0,1.921279289E0
2.131316345E2,5.395772597E-1,-1.762787585E0,2.135369242E0
2.131416835E2,3.579238576E-1,-2.742020790E0,1.974801192E0
2.131517325E2,4.754593241E-1,-3.774297597E0,1.724850265E0
2.131617815E2,7.719368389E-1,-5.073923721E0,1.806442312E0
2.131718305E2,9.875806904E-1,-5.690383973E0,2.247738694E0
2.131818795E2,7.334057343E-1,-5.980888265E0,3.031491294E0
2.131919285E2,4.681777865E-1,-5.449053011E0,3.706070530E0
2.132019775E2,3.242263538E-1,-4.126420432E0,3.625955490E0
2.132120265E2,2.606688738E-1,-2.567469708E0,3.100476744E0
2.132220755E2,2.975829309E-1,-1.253739515E0,2.397855431E0
2.132321245E2,3.060304034E-1,-2.286331487E-1,1.799624459E0
2.132421735E2,4.689484495E-1,6.419201982E-1,1.271700407E0
2.132522225E2,6.939762050E-1,1.247206421E0,9.337570703E-1
2.132622725E2,7.963352233E-1,1.447296971E0,5.532401562E-1
2.132723215E2,7.744251215E-1,1.408056307E0,8.027175506E-2
2.132823705E2,9.372548747E-1,1.533451016E0,-4.122146702E-1
2.132924195E2,1.319093260E0,1.813900436E0,-7.081662279E-1
2.133024685E2,1.760111314E0,1.979005340E0,-9.303960907E-1
2.133125175E2,2.177732320E0,2.257824556E0,-1.163836820E0
2.133225665E2,2.364381875E0,2.368727526E0,-1.328143580E0
2.133326155E2,2.572683086E0,2.552292091E0,-1.218324611E0
2.133426645E2,2.681854695E0,2.957853799E0,-1.206496863E0
2.133527135E2,2.822340483E0,3.400478083E0,-1.280823818E0
2.133627625E2,2.913525472E0,3.583477222E0,-1.154733363E0
2.133728115E2,2.844526573E0,3.710437231E0,-1.078632948E0
2.133828605E2,2.750993342E0,3.728878180E0,-9.689274877E-1
2.133929095E2,2.546348396E0,3.517224176E0,-9.498913655E-1
2.134029585E2,2.245705032E0,3.304688997E0,-8.158170495E-1
2.134130075E2,1.973206657E0,3.138363193E0,-6.937418047E-1
2.134230575E2,1.780745553E0,2.995865963E0,-4.816165153E-1
2.134331065E2,1.549695166E0,2.940868222E0,-1.897492377E-1
2.134431555E2,1.265701164E0,2.855070273E0,4.280161858E-4
2.134532045E2,9.307966250E-1,2.790246286E0,-3.655730389E-2
2.134632535E2,5.586248571E-1,2.684109966E0,-1.567182434E-1
2.134733025E2,9.769703329E-2,2.574283469E0,-3.520661169E-1
2.134833515E2,-4.081061241E-1,2.495391081E0,-5.006081256E-1
2.134934005E2,-9.227993882E-1,2.457826813E0,-5.322608580E-1
2.135034495E2,-1.452354520E0,2.406578892E0,-4.964063895E-1
2.135134985E2,-2.056999303E0,2.284801855E0,-5.331070232E-1
2.135235475E2,-2.358216864E0,2.089052863E0,-6.577901993E-1
2.135335965E2,-2.322073762E0,1.933629777E0,-9.372683964E-1
2.135436455E2,-2.007568696E0,1.587112668E0,-1.143762159E0
2.135536945E2,-1.820716827E0,1.008812515E0,-1.121177362E0
2.135637435E2,-1.733139278E0,4.011470604E-1,-9.396288443E-1
2.135737935E2,-1.731232793E0,-6.001699090E-2,-6.893394361E-1
2.135838415E2,-1.830177622E0,-3.700264245E-1,-4.090162432E-1
2.135938905E2,-2.031967081E0,-4.632696337E-1,-2.516232312E-1
2.136039395E2,-2.551549787E0,-6.325143671E-1,-2.963690490E-1
2.136139885E2,-3.324574792E0,-1.208519488E0,-3.402476516E-1
2.136240375E2,-3.941610703E0,-2.099480202E0,-1.616906425E-1
2.136340865E2,-4.202659938E0,-3.007787851E0,-1.147147697E-1
2.136441355E2,-4.021610845E0,-3.529042568E0,-2.098285031E-1
2.136541845E2,-3.637960701E0,-3.409307964E0,4.093262187E-1
2.136642335E2,-3.230425265E0,-3.447655174E0,1.211050163E0
2.136742825E2,-2.730250930E0,-3.783432702E0,2.026279494E0
2.136843315E2,-1.724218473E0,-3.856406538E0,2.579787453E0
2.136943805E2,-3.268046835E-1,-3.560480708E0,2.871306236E0
2.137044295E2,7.832757595E-1,-3.214741863E0,3.051192902E0
2.137144785E2,1.311656771E0,-3.350009596E0,2.951408413E0
2.137245275E2,1.470223904E0,-3.954590060E0,2.336684784E0
2.137345775E2,1.615886524E0,-4.850345491E0,1.434590971E0
2.137446265E2,1.925117693E0,-6.142086060E0,5.322223395E-1
2.137546755E2,2.375808797E0,-7.266278758E0,-1.595401827E-1
2.137647245E2,2.634068910E0,-7.513280935E0,-7.205394479E-1
2.137747735E2,2.243315275E0,-6.589395719E0,-7.775229764E-1
2.137848225E2,1.411348289E0,-4.894982550E0,-3.457640610E-1
2.137948715E2,7.896851850E-1,-3.202396052E0,-3.695657370E-1
2.138049205E2,6.269349539E-1,-1.755776188E0,-6.738811520E-1
2.138149695E2,5.515099651E-1,-8.712479961E-1,-8.433732958E-1
2.138250185E2,4.596162933E-1,-2.866281724E-1,-8.695651674E-1
2.138350675E2,2.979732326E-1,1.594547403E-1,-7.646625372E-1
2.138451165E2,2.239132762E-1,5.586587709E-1,-4.137869865E-1
2.138551655E2,3.365654406E-1,1.000090808E0,-2.081843026E-1
2.138652145E2,5.351731369E-1,1.584283201E0,-2.807131656E-1
2.138752635E2,8.809251380E-1,1.958627794E0,-4.204335165E-1
2.138853125E2,1.259294955E0,2.230891696E0,-4.562822109E-1
2.138953615E2,1.572185019E0,2.581642774E0,-4.868982321E-1
2.139054115E2,1.882687958E0,2.879499940E0,-5.256535409E-1
2.139154605E2,2.221005224E0,3.234962704E0,-3.348343359E-1
2.139255095E2,2.521564095E0,3.531866773E0,-2.824099910E-1
2.139355585E2,2.800874185E0,3.676056188E0,-7.530515749E-2
2.139456075E2,3.015242174E0,3.777080871E0,-1.946708025E-1
2.139556565E2,3.107129121E0,3.784701548E0,-1.649283554E-1
2.139657055E2,3.184503280E0,3.902270343E0,-2.177573276E-1
2.139757545E2,3.217518998E0,3.880081914E0,-3.178640350E-1
2.139858035E2,3.201420444E0,3.591689052E0,-1.479948189E-1
2.139958525E2,3.120326287E0,3.314776028E0,-4.334248602E-2
2.140059015E2,2.993940475E0,2.972477100E0,-5.110294718E-2
2.140159505E2,2.758421938E0,2.518709192E0,-1.800127465E-2
2.140259995E2,2.266267643E0,2.099186672E0,-1.198428144E-1
2.140360485E2,1.770216765E0,1.562512262E0,-1.533835397E-1
2.140460975E2,1.289487345E0,1.078845202E0,-2.195565158E-1
2.140561465E2,7.081492710E-1,9.612752366E-1,-4.501004980E-1
2.140661965E2,-1.865372890E-1,1.061222278E0,-9.233712459E-1
2.140762455E2,-1.058893625E0,1.053030914E0,-1.137576975E0
2.140862945E2,-1.709266850E0,1.222336459E0,-1.430717776E0
2.140963435E2,-2.177322430E0,1.545534287E0,-1.927587265E0
2.141063925E2,-2.435222355E0,1.961959537E0,-2.365340819E0
2.141164415E2,-2.493971085E0,2.277608610E0,-2.796691672E0
2.141264905E2,-2.445678053E0,2.202957208E0,-2.779051207E0
2.141365395E2,-2.113222036E0,1.971339056E0,-1.926513131E0
2.141465885E2,-1.710152411E0,1.870091593E0,-8.606464094E-1
2.141566375E2,-1.325979818E0,1.612503033E0,-1.528953338E-1
2.141666865E2,-1.000318265E0,1.119816642E0,2.370578170E-1
2.141767355E2,-9.168904844E-1,6.635572350E-1,4.487884194E-1
2.141867845E2,-9.111011562E-1,1.432304710E-1,4.721480094E-1
2.141968335E2,-8.128767040E-1,-3.003094876E-1,-1.482947445E-1
2.142068825E2,-7.515581229E-1,-6.496689284E-1,-1.371549216E0
2.142169315E2,-1.186164705E0,-9.337272495E-1,-3.210346511E0
2.142269805E2,-2.231515009E0,-1.310515394E0,-5.013417903E0
2.142370305E2,-3.802070409E0,-1.735776372E0,-5.774649952E0
2.142470795E2,-5.290492310E0,-2.268498064E0,-4.944095069E0
2.142571285E2,-5.826825827E0,-3.133024101E0,-2.550632651E0
2.142671775E2,-5.701593086E0,-3.588364325E0,-5.512784153E-1
2.142772265E2,-5.130051144E0,-3.549180379E0,1.195109484E0
2.142872755E2,-4.058817263E0,-3.393069077E0,2.804660842E0
2.142973245E2,-2.822030581E0,-3.190726179E0,3.190097603E0
2.143073735E2,-1.758301601E0,-3.013344460E0,3.295556231E0
2.143174225E2,-5.376535258E-1,-2.625572906E0,3.503911235E0
2.143274715E2,5.970223528E-1,-2.180777550E0,3.014347258E0
2.143375205E2,1.306129398E0,-1.821516434E0,2.227827755E0
2.143475695E2,1.710310286E0,-1.708631843E0,2.092983946E0
2.143576185E2,2.003186208E0,-2.198923799E0,2.180379939E0
2.143676675E2,2.049019901E0,-2.931772293E0,1.606678036E0
2.143777165E2,2.065270190E0,-3.877836583E0,8.577046752E-1
2.143877655E2,2.144681226E0,-4.994435502E0,6.305566462E-1
2.143978145E2,2.067800280E0,-5.716505824E0,1.188990299E0
2.144078645E2,1.460068752E0,-6.008088927E0,2.268132613E0
2.144179135E2,7.461164117E-1,-5.488834543E0,3.050438612E0
2.144279625E2,-9.373554468E-2,-4.533365006E0,3.273508719E0
2.144380115E2,-6.519703925E-1,-3.373980256E0,3.240753787E0
2.144480605E2,-7.996733987E-1,-2.043543983E0,3.206456358E0
2.144581095E2,-7.351873809E-1,-6.923828387E-1,2.791708674E0
2.144681585E2,-5.660239238E-1,3.168448287E-1,2.098350520E0
2.144782075E2,-2.732748860E-1,1.007979287E0,1.559250101E0
2.144882565E2,1.790616238E-1,1.624107417E0,1.142740066E0
2.144983055E2,6.782641518E-1,1.964848647E0,6.685261989E-1
2.145083545E2,1.091240129E0,2.172995490E0,1.846445453E-1
2.145184035E2,1.450942125E0,2.269618975E0,-8.646394730E-2
2.145284525E2,1.726520230E0,2.126461009E0,-2.109394924E-1
2.145385015E2,2.067116448E0,2.115293412E0,-5.129125311E-1
2.145485505E2,2.376917136E0,2.186447595E0,-8.039009356E-1
2.145585995E2,2.608107272E0,2.285440371E0,-9.296651888E-1
2.145686495E2,2.837823325E0,2.309657784E0,-1.029000612E0
2.145786985E2,2.995149679E0,2.433168520E0,-1.282098511E0
2.145887471E2,3.152688872E0,2.814749628E0,-1.576605806E0
2.145987961E2,3.327580261E0,3.135661780E0,-1.687913404E0
2.146088451E2,3.410026587E0,3.286310613E0,-1.627032779E0
2.146188941E2,3.213616859E0,3.264377123E0,-1.452453046E0
2.146289431E2,2.841760840E0,3.061120305E0,-1.148645169E0
2.146389921E2,2.536671254E0,2.973758225E0,-8.009211946E-1
2.146490411E2,2.364162605E0,2.965714796E0,-5.349038726E-1
2.146590901E2,2.159108938E0,2.945894489E0,-3.537816169E-1
2.146691391E2,1.815773883E0,2.881237732E0,-3.162829113E-1
2.146791881E2,1.383406785E0,2.777913339E0,-3.621759528E-1
2.146892371E2,8.912536597E-1,2.658365260E0,-3.748796135E-1
2.146992861E2,3.029781568E-1,2.498363805E0,-3.965377003E-1
2.147093351E2,-4.032324699E-1,2.301497410E0,-4.574504846E-1
2.147193841E2,-1.160329953E0,2.112385592E0,-5.657889388E-1
2.147294331E2,-1.995855554E0,1.977569849E0,-6.233915412E-1
2.147394821E2,-2.818781575E0,1.717374600E0,-7.404060209E-1
2.147495311E2,-3.342944113E0,1.443355948E0,-9.477956504E-1
2.147595811E2,-3.100127958E0,1.027848126E0,-9.626681165E-1
2.147696301E2,-2.294248324E0,5.064215004E-1,-7.136989365E-1
2.147796791E2,-1.890583161E0,3.681290030E-2,-5.373989526E-1
2.147897281E2,-1.693843942E0,-3.168553537E-1,-4.706704545E-1
2.147997771E2,-1.603826057E0,-5.328281111E-1,-4.791704788E-1
2.148098261E2,-1.710359403E0,-5.755420214E-1,-5.571957976E-1
2.148198751E2,-2.103978173E0,-4.682450294E-1,-7.161862689E-1
2.148299241E2,-2.678639019E0,-1.157134742E-1,-8.097744638E-1
2.148399731E2,-3.456381851E0,-1.325891232E-1,-1.072974012E0
2.148500221E2,-4.197948544E0,-8.028303105E-1,-1.130827461E0
2.148600711E2,-4.528158061E0,-2.048560309E0,-1.106280922E0
2.148701201E2,-4.366836597E0,-3.195117438E0,-8.372785968E-1
2.148801691E2,-3.850680360E0,-3.758640507E0,-3.762800948E-1
2.148902181E2,-3.271993706E0,-3.772852750E0,1.578163505E-1
2.149002671E2,-2.698723035E0,-3.669805514E0,8.991859925E-1
2.149103161E2,-2.123023431E0,-3.698718241E0,1.773157037E0
